Date,Year,Month,State_UT,OMC,Fuel_Station_ID,Petrol_Sales_KL,Ethanol_Blended_KL,Blending_Percentage,Feedstock,CO2_Reduction_Tonnes,Import_Savings_INR
2016-05-01,2016,5,Karnataka,IOC,FS101406,42159,1020.25,2.42,Broken Rice,1785.44,56113.75
2016-06-01,2016,6,Karnataka,IOC,FS101407,37086,196.56,0.53,Sugarcane,343.98,10810.8
2016-07-01,2016,7,Karnataka,HPCL,FS101408,46737,1121.69,2.4,Sugarcane,1962.96,61692.95
2016-08-01,2016,8,Karnataka,BPCL,FS101409,78990,2219.62,2.81,Maize,3884.34,122079.1
2016-09-01,2016,9,Karnataka,HPCL,FS101410,51254,2229.55,4.35,Maize,3901.71,122625.25
2016-10-01,2016,10,Karnataka,HPCL,FS101411,55662,1591.93,2.86,Broken Rice,2785.88,87556.15
2016-11-01,2016,11,Karnataka,IOC,FS101412,49505,1584.16,3.2,Sugarcane,2772.28,87128.8
2016-12-01,2016,12,Karnataka,BPCL,FS101413,70699,2439.12,3.45,Broken Rice,4268.46,134151.6
2017-01-01,2017,1,Karnataka,BPCL,FS101414,42758,1564.94,3.66,Sugarcane,2738.64,86071.7
2017-02-01,2017,2,Karnataka,IOC,FS101415,11775,430.97,3.66,Broken Rice,754.2,23703.35
2017-03-01,2017,3,Karnataka,IOC,FS101416,23960,941.63,3.93,Sugarcane,1647.85,51789.65
2017-04-01,2017,4,Karnataka,BPCL,FS101417,59796,2415.76,4.04,Sugarcane,4227.58,132866.8
2017-05-01,2017,5,Karnataka,IOC,FS101418,17130,827.38,4.83,Sugarcane,1447.91,45505.9
2017-06-01,2017,6,Karnataka,IOC,FS101419,59702,3277.64,5.49,Molasses,5735.87,180270.2
2017-07-01,2017,7,Karnataka,BPCL,FS101420,56517,695.16,1.23,Molasses,1216.53,38233.8
2017-08-01,2017,8,Karnataka,IOC,FS101421,57112,2518.64,4.41,Broken Rice,4407.62,138525.2
2017-09-01,2017,9,Karnataka,IOC,FS101422,71080,2743.69,3.86,Sugarcane,4801.46,150902.95
2017-10-01,2017,10,Karnataka,IOC,FS101423,34312,1753.34,5.11,Molasses,3068.34,96433.7
2017-11-01,2017,11,Karnataka,IOC,FS101424,17637,555.57,3.15,Maize,972.25,30556.35
2017-12-01,2017,12,Karnataka,HPCL,FS101425,17824,885.85,4.97,Maize,1550.24,48721.75
2018-01-01,2018,1,Karnataka,BPCL,FS101426,8215,393.5,4.79,Broken Rice,688.62,21642.5
2018-02-01,2018,2,Karnataka,IOC,FS101427,31834,2005.54,6.3,Maize,3509.69,110304.7
2018-03-01,2018,3,Karnataka,HPCL,FS101428,41896,3163.15,7.55,Broken Rice,5535.51,173973.25
2018-04-01,2018,4,Karnataka,HPCL,FS101429,36229,2322.28,6.41,Molasses,4063.99,127725.4
2018-05-01,2018,5,Karnataka,BPCL,FS101430,12567,795.49,6.33,Molasses,1392.11,43751.95
2018-06-01,2018,6,Karnataka,IOC,FS101431,21329,761.45,3.57,Sugarcane,1332.54,41879.75
2018-07-01,2018,7,Karnataka,BPCL,FS101432,45052,2937.39,6.52,Sugarcane,5140.43,161556.45
2018-08-01,2018,8,Karnataka,BPCL,FS101433,41686,2897.18,6.95,Sugarcane,5070.06,159344.9
2018-09-01,2018,9,Karnataka,BPCL,FS101434,44547,2258.53,5.07,Broken Rice,3952.43,124219.15
2018-10-01,2018,10,Karnataka,HPCL,FS101435,79927,3300.99,4.13,Broken Rice,5776.73,181554.45
2018-11-01,2018,11,Karnataka,BPCL,FS101436,24576,498.89,2.03,Maize,873.06,27438.95
2018-12-01,2018,12,Karnataka,BPCL,FS101437,39601,2312.7,5.84,Sugarcane,4047.22,127198.5
2019-01-01,2019,1,Karnataka,HPCL,FS101438,70894,2615.99,3.69,Sugarcane,4577.98,143879.45
2019-02-01,2019,2,Karnataka,BPCL,FS101439,46871,3819.99,8.15,Broken Rice,6684.98,210099.45
2019-03-01,2019,3,Karnataka,HPCL,FS101440,69382,4044.97,5.83,Maize,7078.7,222473.35
2019-04-01,2019,4,Karnataka,HPCL,FS101441,40574,1383.57,3.41,Maize,2421.25,76096.35
2019-05-01,2019,5,Karnataka,IOC,FS101442,26557,1165.85,4.39,Broken Rice,2040.24,64121.75
2019-06-01,2019,6,Karnataka,IOC,FS101443,14080,444.93,3.16,Broken Rice,778.63,24471.15
2019-07-01,2019,7,Karnataka,HPCL,FS101444,12368,656.74,5.31,Maize,1149.3,36120.7
2019-08-01,2019,8,Karnataka,BPCL,FS101445,35094,1740.66,4.96,Maize,3046.16,95736.3
2019-09-01,2019,9,Karnataka,IOC,FS101446,42678,2069.88,4.85,Broken Rice,3622.29,113843.4
2019-10-01,2019,10,Karnataka,HPCL,FS101447,48875,3015.59,6.17,Sugarcane,5277.28,165857.45
2019-11-01,2019,11,Karnataka,BPCL,FS101448,40634,2202.36,5.42,Broken Rice,3854.13,121129.8
2019-12-01,2019,12,Karnataka,IOC,FS101449,71143,2184.09,3.07,Maize,3822.16,120124.95
2020-01-01,2020,1,Karnataka,BPCL,FS101450,19962,1053.99,5.28,Molasses,1844.48,57969.45
2020-02-01,2020,2,Karnataka,HPCL,FS101451,12011,720.66,6.0,Broken Rice,1261.15,39636.3
2020-03-01,2020,3,Karnataka,IOC,FS101452,17196,1413.51,8.22,Broken Rice,2473.64,77743.05
2020-04-01,2020,4,Karnataka,BPCL,FS101453,40769,2454.29,6.02,Maize,4295.01,134985.95
2020-05-01,2020,5,Karnataka,BPCL,FS101454,13269,805.43,6.07,Maize,1409.5,44298.65
2020-06-01,2020,6,Karnataka,IOC,FS101455,16320,305.18,1.87,Molasses,534.07,16784.9
2020-07-01,2020,7,Karnataka,BPCL,FS101456,65233,2739.79,4.2,Broken Rice,4794.63,150688.45
2020-08-01,2020,8,Karnataka,BPCL,FS101457,78934,4901.8,6.21,Sugarcane,8578.15,269599.0
2020-09-01,2020,9,Karnataka,HPCL,FS101458,57178,2613.03,4.57,Maize,4572.8,143716.65
2020-10-01,2020,10,Karnataka,BPCL,FS101459,47886,2044.73,4.27,Sugarcane,3578.28,112460.15
2020-11-01,2020,11,Karnataka,IOC,FS101460,48544,3480.6,7.17,Broken Rice,6091.05,191433.0
2020-12-01,2020,12,Karnataka,HPCL,FS101461,48860,2794.79,5.72,Maize,4890.88,153713.45
2021-01-01,2021,1,Karnataka,BPCL,FS101462,71656,3417.99,4.77,Broken Rice,5981.48,187989.45
2021-02-01,2021,2,Karnataka,IOC,FS101463,64633,6127.21,9.48,Broken Rice,10722.62,336996.55
2021-03-01,2021,3,Karnataka,HPCL,FS101464,43333,5832.62,13.46,Maize,10207.08,320794.1
2021-04-01,2021,4,Karnataka,HPCL,FS101465,43398,4352.82,10.03,Maize,7617.43,239405.1
2021-05-01,2021,5,Karnataka,BPCL,FS101466,31760,3036.26,9.56,Maize,5313.45,166994.3
2021-06-01,2021,6,Karnataka,IOC,FS101467,13801,1847.95,13.39,Maize,3233.91,101637.25
2021-07-01,2021,7,Karnataka,HPCL,FS101468,68942,5853.18,8.49,Molasses,10243.07,321924.9
2021-08-01,2021,8,Karnataka,BPCL,FS101469,79376,7985.23,10.06,Broken Rice,13974.15,439187.65
2021-09-01,2021,9,Karnataka,BPCL,FS101470,23630,1561.94,6.61,Broken Rice,2733.39,85906.7
2021-10-01,2021,10,Karnataka,IOC,FS101471,63739,6055.2,9.5,Broken Rice,10596.6,333036.0
2021-11-01,2021,11,Karnataka,BPCL,FS101472,75657,3745.02,4.95,Molasses,6553.78,205976.1
2021-12-01,2021,12,Karnataka,IOC,FS101473,59375,6739.06,11.35,Sugarcane,11793.36,370648.3
2022-01-01,2022,1,Karnataka,HPCL,FS101474,40167,3060.73,7.62,Sugarcane,5356.28,168340.15
2022-02-01,2022,2,Karnataka,BPCL,FS101475,39376,3740.72,9.5,Molasses,6546.26,205739.6
2022-03-01,2022,3,Karnataka,IOC,FS101476,47895,4870.92,10.17,Sugarcane,8524.11,267900.6
2022-04-01,2022,4,Karnataka,IOC,FS101477,23696,2234.53,9.43,Molasses,3910.43,122899.15
2022-05-01,2022,5,Karnataka,IOC,FS101478,27385,4628.06,16.9,Sugarcane,8099.11,254543.3
2022-06-01,2022,6,Karnataka,HPCL,FS101479,76244,12183.79,15.98,Sugarcane,21321.63,670108.45
2022-07-01,2022,7,Karnataka,BPCL,FS101480,8495,737.37,8.68,Broken Rice,1290.4,40555.35
2022-08-01,2022,8,Karnataka,IOC,FS101481,9552,898.84,9.41,Sugarcane,1572.97,49436.2
2022-09-01,2022,9,Karnataka,IOC,FS101482,31889,2410.81,7.56,Maize,4218.92,132594.55
2022-10-01,2022,10,Karnataka,HPCL,FS101483,78190,11306.27,14.46,Molasses,19785.97,621844.85
2022-11-01,2022,11,Karnataka,HPCL,FS101484,45394,2147.14,4.73,Molasses,3757.49,118092.7
2022-12-01,2022,12,Karnataka,BPCL,FS101485,21016,1996.52,9.5,Molasses,3493.91,109808.6
2023-01-01,2023,1,Karnataka,BPCL,FS101486,46367,7274.98,15.69,Maize,12731.22,400123.9
2023-02-01,2023,2,Karnataka,IOC,FS101487,71456,4566.04,6.39,Broken Rice,7990.57,251132.2
2023-03-01,2023,3,Karnataka,BPCL,FS101488,45040,8611.65,19.12,Broken Rice,15070.39,473640.75
2023-04-01,2023,4,Karnataka,HPCL,FS101489,46762,6658.91,14.24,Broken Rice,11653.09,366240.05
2023-05-01,2023,5,Karnataka,IOC,FS101490,47779,6927.95,14.5,Broken Rice,12123.91,381037.25
2023-06-01,2023,6,Karnataka,IOC,FS101491,22141,4038.52,18.24,Maize,7067.41,222118.6
2023-07-01,2023,7,Karnataka,IOC,FS101492,12582,2312.57,18.38,Sugarcane,4047.0,127191.35
2023-08-01,2023,8,Karnataka,BPCL,FS101493,45011,2057.0,4.57,Molasses,3599.75,113135.0
2023-09-01,2023,9,Karnataka,HPCL,FS101494,53254,5863.27,11.01,Sugarcane,10260.72,322479.85
2023-10-01,2023,10,Karnataka,IOC,FS101495,60344,6891.28,11.42,Maize,12059.74,379020.4
2023-11-01,2023,11,Karnataka,IOC,FS101496,33739,2911.68,8.63,Molasses,5095.44,160142.4
2023-12-01,2023,12,Karnataka,BPCL,FS101497,23116,272.77,1.18,Molasses,477.35,15002.35
2024-01-01,2024,1,Karnataka,BPCL,FS101498,72148,15511.82,21.5,Molasses,27145.68,853150.1
2024-02-01,2024,2,Karnataka,BPCL,FS101499,66446,14285.89,21.5,Maize,25000.31,785723.95
2024-03-01,2024,3,Karnataka,IOC,FS101500,47041,4812.29,10.23,Broken Rice,8421.51,264675.95
2024-04-01,2024,4,Karnataka,HPCL,FS101501,12994,1828.26,14.07,Maize,3199.45,100554.3
2024-05-01,2024,5,Karnataka,HPCL,FS101502,76367,15372.68,20.13,Molasses,26902.19,845497.4
2024-06-01,2024,6,Karnataka,HPCL,FS101503,9996,1824.27,18.25,Maize,3192.47,100334.85
2024-07-01,2024,7,Karnataka,BPCL,FS101504,78726,16823.75,21.37,Maize,29441.56,925306.25
2024-08-01,2024,8,Karnataka,HPCL,FS101505,30884,3940.8,12.76,Maize,6896.4,216744.0
2024-09-01,2024,9,Karnataka,HPCL,FS101506,42178,3964.73,9.4,Broken Rice,6938.28,218060.15
2024-10-01,2024,10,Karnataka,BPCL,FS101507,8534,1784.46,20.91,Sugarcane,3122.81,98145.3
2024-11-01,2024,11,Karnataka,IOC,FS101508,74708,12446.35,16.66,Sugarcane,21781.11,684549.25
2024-12-01,2024,12,Karnataka,IOC,FS101509,42409,2400.35,5.66,Broken Rice,4200.61,132019.25
2025-01-01,2025,1,Karnataka,IOC,FS101510,8363,995.2,11.9,Broken Rice,1741.6,54736.0
2025-02-01,2025,2,Karnataka,HPCL,FS101511,11240,1481.43,13.18,Maize,2592.5,81478.65
2025-03-01,2025,3,Karnataka,BPCL,FS101512,8882,1782.62,20.07,Maize,3119.59,98044.1
2025-04-01,2025,4,Karnataka,IOC,FS101513,38825,6992.38,18.01,Molasses,12236.67,384580.9
2025-05-01,2025,5,Karnataka,IOC,FS101514,76619,15660.92,20.44,Maize,27406.61,861350.6
2025-06-01,2025,6,Karnataka,IOC,FS101515,58017,12473.66,21.5,Maize,21828.9,686051.3
2025-07-01,2025,7,Karnataka,BPCL,FS101516,72952,13255.38,18.17,Molasses,23196.91,729045.9
2025-08-01,2025,8,Karnataka,HPCL,FS101517,47752,2559.51,5.36,Molasses,4479.14,140773.05
2025-09-01,2025,9,Karnataka,BPCL,FS101518,74275,10821.87,14.57,Molasses,18938.27,595202.85
2025-10-01,2025,10,Karnataka,BPCL,FS101519,17327,2841.63,16.4,Sugarcane,4972.85,156289.65
2025-11-01,2025,11,Karnataka,IOC,FS101520,21749,4676.03,21.5,Maize,8183.05,257181.65
2025-12-01,2025,12,Karnataka,BPCL,FS101521,17045,2384.6,13.99,Sugarcane,4173.05,131153.0
2026-01-01,2026,1,Karnataka,IOC,FS101522,38935,8371.02,21.5,Molasses,14649.28,460406.1
2026-02-01,2026,2,Karnataka,HPCL,FS101523,39624,7385.91,18.64,Broken Rice,12925.34,406225.05
2026-03-01,2026,3,Karnataka,IOC,FS101524,23734,1295.88,5.46,Maize,2267.79,71273.4
2026-04-01,2026,4,Karnataka,BPCL,FS101525,48325,8582.52,17.76,Maize,15019.41,472038.6
2026-05-01,2026,5,Karnataka,IOC,FS101526,71753,13819.63,19.26,Broken Rice,24184.35,760079.65
2026-06-01,2026,6,Karnataka,IOC,FS101527,24453,5257.39,21.5,Molasses,9200.43,289156.45
2026-07-01,2026,7,Karnataka,IOC,FS101528,56570,10918.01,19.3,Sugarcane,19106.52,600490.55
2015-01-01,2015,1,Kerala,BPCL,FS101529,10779,94.86,0.88,Molasses,166.0,5217.3
2015-02-01,2015,2,Kerala,IOC,FS101530,59482,987.4,1.66,Molasses,1727.95,54307.0
2015-03-01,2015,3,Kerala,BPCL,FS101531,25400,619.76,2.44,Maize,1084.58,34086.8
2015-04-01,2015,4,Kerala,BPCL,FS101532,27222,539.0,1.98,Molasses,943.25,29645.0
2015-05-01,2015,5,Kerala,BPCL,FS101533,49139,1110.54,2.26,Sugarcane,1943.44,61079.7
2015-06-01,2015,6,Kerala,BPCL,FS101534,39406,1111.25,2.82,Broken Rice,1944.69,61118.75
2015-07-01,2015,7,Kerala,IOC,FS101535,31777,587.87,1.85,Sugarcane,1028.77,32332.85
2015-08-01,2015,8,Kerala,HPCL,FS101536,48701,1548.69,3.18,Broken Rice,2710.21,85177.95
2015-09-01,2015,9,Kerala,IOC,FS101537,40427,1330.05,3.29,Maize,2327.59,73152.75
2015-10-01,2015,10,Kerala,IOC,FS101538,35689,760.18,2.13,Maize,1330.31,41809.9
2015-11-01,2015,11,Kerala,HPCL,FS101539,29341,803.94,2.74,Maize,1406.89,44216.7
2015-12-01,2015,12,Kerala,HPCL,FS101540,76416,1092.75,1.43,Maize,1912.31,60101.25
2016-01-01,2016,1,Kerala,BPCL,FS101541,42695,1878.58,4.4,Sugarcane,3287.51,103321.9
2016-02-01,2016,2,Kerala,BPCL,FS101542,35829,670.0,1.87,Sugarcane,1172.5,36850.0
2016-03-01,2016,3,Kerala,IOC,FS101543,67164,2350.74,3.5,Broken Rice,4113.8,129290.7
2016-04-01,2016,4,Kerala,HPCL,FS101544,11326,249.17,2.2,Maize,436.05,13704.35
2016-05-01,2016,5,Kerala,BPCL,FS101545,12763,426.28,3.34,Broken Rice,745.99,23445.4
2016-06-01,2016,6,Kerala,BPCL,FS101546,45860,1738.09,3.79,Sugarcane,3041.66,95594.95
2016-07-01,2016,7,Kerala,HPCL,FS101547,60311,2539.09,4.21,Maize,4443.41,139649.95
2016-08-01,2016,8,Kerala,HPCL,FS101548,51790,2170.0,4.19,Molasses,3797.5,119350.0
2016-09-01,2016,9,Kerala,IOC,FS101549,13636,549.53,4.03,Sugarcane,961.68,30224.15
2016-10-01,2016,10,Kerala,HPCL,FS101550,8654,187.79,2.17,Maize,328.63,10328.45
2016-11-01,2016,11,Kerala,BPCL,FS101551,63934,2800.31,4.38,Molasses,4900.54,154017.05
2016-12-01,2016,12,Kerala,HPCL,FS101552,56867,818.88,1.44,Molasses,1433.04,45038.4
2017-01-01,2017,1,Kerala,IOC,FS101553,35200,1073.6,3.05,Maize,1878.8,59048.0
2017-02-01,2017,2,Kerala,HPCL,FS101554,47148,1669.04,3.54,Molasses,2920.82,91797.2
2017-03-01,2017,3,Kerala,IOC,FS101555,50470,2205.54,4.37,Broken Rice,3859.69,121304.7
2017-04-01,2017,4,Kerala,IOC,FS101556,78247,3129.88,4.0,Broken Rice,5477.29,172143.4
2017-05-01,2017,5,Kerala,HPCL,FS101557,21161,1011.5,4.78,Sugarcane,1770.12,55632.5
2017-06-01,2017,6,Kerala,IOC,FS101558,74543,4569.49,6.13,Molasses,7996.61,251321.95
2017-07-01,2017,7,Kerala,IOC,FS101559,18763,726.13,3.87,Molasses,1270.73,39937.15
2017-08-01,2017,8,Kerala,IOC,FS101560,35105,2169.49,6.18,Maize,3796.61,119321.95
2017-09-01,2017,9,Kerala,BPCL,FS101561,59567,3812.29,6.4,Maize,6671.51,209675.95
2017-10-01,2017,10,Kerala,BPCL,FS101562,36742,1458.66,3.97,Maize,2552.66,80226.3
2017-11-01,2017,11,Kerala,IOC,FS101563,54762,1582.62,2.89,Molasses,2769.59,87044.1
2017-12-01,2017,12,Kerala,IOC,FS101564,77202,3095.8,4.01,Broken Rice,5417.65,170269.0
2018-01-01,2018,1,Kerala,BPCL,FS101565,79051,4055.32,5.13,Broken Rice,7096.81,223042.6
2018-02-01,2018,2,Kerala,BPCL,FS101566,11681,378.46,3.24,Molasses,662.3,20815.3
2018-03-01,2018,3,Kerala,IOC,FS101567,50292,1010.87,2.01,Broken Rice,1769.02,55597.85
2018-04-01,2018,4,Kerala,BPCL,FS101568,64574,4526.64,7.01,Broken Rice,7921.62,248965.2
2018-05-01,2018,5,Kerala,IOC,FS101569,35675,1298.57,3.64,Maize,2272.5,71421.35
2018-06-01,2018,6,Kerala,BPCL,FS101570,27177,1290.91,4.75,Molasses,2259.09,71000.05
2018-07-01,2018,7,Kerala,IOC,FS101571,76447,3394.25,4.44,Broken Rice,5939.94,186683.75
2018-08-01,2018,8,Kerala,BPCL,FS101572,36333,1431.52,3.94,Sugarcane,2505.16,78733.6
2018-09-01,2018,9,Kerala,BPCL,FS101573,48870,2326.21,4.76,Maize,4070.87,127941.55
2018-10-01,2018,10,Kerala,BPCL,FS101574,8835,612.27,6.93,Sugarcane,1071.47,33674.85
2018-11-01,2018,11,Kerala,HPCL,FS101575,45335,1790.73,3.95,Broken Rice,3133.78,98490.15
2018-12-01,2018,12,Kerala,HPCL,FS101576,76143,3662.48,4.81,Maize,6409.34,201436.4
2019-01-01,2019,1,Kerala,HPCL,FS101577,39099,1892.39,4.84,Broken Rice,3311.68,104081.45
2019-02-01,2019,2,Kerala,BPCL,FS101578,48387,4403.22,9.1,Molasses,7705.64,242177.1
2019-03-01,2019,3,Kerala,BPCL,FS101579,11491,710.14,6.18,Molasses,1242.74,39057.7
2019-04-01,2019,4,Kerala,HPCL,FS101580,66097,4725.94,7.15,Maize,8270.39,259926.7
2019-05-01,2019,5,Kerala,HPCL,FS101581,33163,2125.75,6.41,Molasses,3720.06,116916.25
2019-06-01,2019,6,Kerala,HPCL,FS101582,72926,5498.62,7.54,Sugarcane,9622.58,302424.1
2019-07-01,2019,7,Kerala,BPCL,FS101583,11317,585.09,5.17,Broken Rice,1023.91,32179.95
2019-08-01,2019,8,Kerala,IOC,FS101584,76593,1493.56,1.95,Molasses,2613.73,82145.8
2019-09-01,2019,9,Kerala,IOC,FS101585,73938,4303.19,5.82,Sugarcane,7530.58,236675.45
2019-10-01,2019,10,Kerala,BPCL,FS101586,41635,2090.08,5.02,Sugarcane,3657.64,114954.4
2019-11-01,2019,11,Kerala,HPCL,FS101587,23366,1196.34,5.12,Sugarcane,2093.59,65798.7
2019-12-01,2019,12,Kerala,IOC,FS101588,47236,2465.72,5.22,Molasses,4315.01,135614.6
2020-01-01,2020,1,Kerala,HPCL,FS101589,27423,1258.72,4.59,Maize,2202.76,69229.6
2020-02-01,2020,2,Kerala,BPCL,FS101590,42235,4143.25,9.81,Sugarcane,7250.69,227878.75
2020-03-01,2020,3,Kerala,HPCL,FS101591,71879,3795.21,5.28,Sugarcane,6641.62,208736.55
2020-04-01,2020,4,Kerala,IOC,FS101592,9168,571.17,6.23,Molasses,999.55,31414.35
2020-05-01,2020,5,Kerala,IOC,FS101593,23032,1563.87,6.79,Maize,2736.77,86012.85
2020-06-01,2020,6,Kerala,BPCL,FS101594,38270,2839.63,7.42,Broken Rice,4969.35,156179.65
2020-07-01,2020,7,Kerala,HPCL,FS101595,72817,4165.13,5.72,Molasses,7288.98,229082.15
2020-08-01,2020,8,Kerala,IOC,FS101596,47132,3219.12,6.83,Sugarcane,5633.46,177051.6
2020-09-01,2020,9,Kerala,HPCL,FS101597,63390,4152.05,6.55,Sugarcane,7266.09,228362.75
2020-10-01,2020,10,Kerala,BPCL,FS101598,77711,4165.31,5.36,Sugarcane,7289.29,229092.05
2020-11-01,2020,11,Kerala,BPCL,FS101599,11443,862.8,7.54,Broken Rice,1509.9,47454.0
2020-12-01,2020,12,Kerala,BPCL,FS101600,79260,4240.41,5.35,Maize,7420.72,233222.55
2021-01-01,2021,1,Kerala,HPCL,FS101601,66560,6363.14,9.56,Molasses,11135.5,349972.7
2021-02-01,2021,2,Kerala,IOC,FS101602,57703,4021.9,6.97,Broken Rice,7038.32,221204.5
2021-03-01,2021,3,Kerala,HPCL,FS101603,22390,2565.89,11.46,Sugarcane,4490.31,141123.95
2021-04-01,2021,4,Kerala,IOC,FS101604,18748,1434.22,7.65,Maize,2509.89,78882.1
2021-05-01,2021,5,Kerala,BPCL,FS101605,30738,2864.78,9.32,Broken Rice,5013.37,157562.9
2021-06-01,2021,6,Kerala,HPCL,FS101606,19182,1379.19,7.19,Maize,2413.58,75855.45
2021-07-01,2021,7,Kerala,BPCL,FS101607,70013,5720.06,8.17,Broken Rice,10010.11,314603.3
2021-08-01,2021,8,Kerala,HPCL,FS101608,16949,1574.56,9.29,Sugarcane,2755.48,86600.8
2021-09-01,2021,9,Kerala,HPCL,FS101609,79206,5679.07,7.17,Broken Rice,9938.37,312348.85
2021-10-01,2021,10,Kerala,IOC,FS101610,59012,8981.63,15.22,Molasses,15717.85,493989.65
2021-11-01,2021,11,Kerala,BPCL,FS101611,25106,2005.97,7.99,Maize,3510.45,110328.35
2021-12-01,2021,12,Kerala,BPCL,FS101612,29120,2614.98,8.98,Sugarcane,4576.22,143823.9
2022-01-01,2022,1,Kerala,HPCL,FS101613,67643,7731.59,11.43,Molasses,13530.28,425237.45
2022-02-01,2022,2,Kerala,IOC,FS101614,57570,5745.49,9.98,Broken Rice,10054.61,316001.95
2022-03-01,2022,3,Kerala,BPCL,FS101615,58251,5574.62,9.57,Broken Rice,9755.58,306604.1
2022-04-01,2022,4,Kerala,IOC,FS101616,74606,7676.96,10.29,Sugarcane,13434.68,422232.8
2022-05-01,2022,5,Kerala,HPCL,FS101617,70559,3309.22,4.69,Broken Rice,5791.13,182007.1
2022-06-01,2022,6,Kerala,BPCL,FS101618,73439,367.19,0.5,Broken Rice,642.58,20195.45
2022-07-01,2022,7,Kerala,HPCL,FS101619,74214,9135.74,12.31,Molasses,15987.55,502465.7
2022-08-01,2022,8,Kerala,IOC,FS101620,75038,6828.46,9.1,Sugarcane,11949.81,375565.3
2022-09-01,2022,9,Kerala,BPCL,FS101621,24198,1098.59,4.54,Maize,1922.53,60422.45
2022-10-01,2022,10,Kerala,BPCL,FS101622,39213,835.24,2.13,Molasses,1461.67,45938.2
2022-11-01,2022,11,Kerala,HPCL,FS101623,43362,3026.67,6.98,Broken Rice,5296.67,166466.85
2022-12-01,2022,12,Kerala,BPCL,FS101624,79846,13725.53,17.19,Sugarcane,24019.68,754904.15
2023-01-01,2023,1,Kerala,IOC,FS101625,64523,8471.87,13.13,Molasses,14825.77,465952.85
2023-02-01,2023,2,Kerala,BPCL,FS101626,21180,2143.42,10.12,Broken Rice,3750.99,117888.1
2023-03-01,2023,3,Kerala,BPCL,FS101627,44931,4120.17,9.17,Broken Rice,7210.3,226609.35
2023-04-01,2023,4,Kerala,HPCL,FS101628,13470,1927.56,14.31,Molasses,3373.23,106015.8
2023-05-01,2023,5,Kerala,BPCL,FS101629,46507,4585.59,9.86,Sugarcane,8024.78,252207.45
2023-06-01,2023,6,Kerala,BPCL,FS101630,37661,2530.82,6.72,Maize,4428.94,139195.1
2023-07-01,2023,7,Kerala,BPCL,FS101631,41085,1318.83,3.21,Sugarcane,2307.95,72535.65
2023-08-01,2023,8,Kerala,IOC,FS101632,50982,5582.53,10.95,Broken Rice,9769.43,307039.15
2023-09-01,2023,9,Kerala,HPCL,FS101633,41477,7071.83,17.05,Maize,12375.7,388950.65
2023-10-01,2023,10,Kerala,BPCL,FS101634,28805,5625.62,19.53,Maize,9844.83,309409.1
2023-11-01,2023,11,Kerala,BPCL,FS101635,16177,1386.37,8.57,Sugarcane,2426.15,76250.35
2023-12-01,2023,12,Kerala,HPCL,FS101636,13495,2399.41,17.78,Broken Rice,4198.97,131967.55
2024-01-01,2024,1,Kerala,BPCL,FS101637,14743,1083.61,7.35,Molasses,1896.32,59598.55
2024-02-01,2024,2,Kerala,IOC,FS101638,36552,4919.9,13.46,Molasses,8609.82,270594.5
2024-03-01,2024,3,Kerala,HPCL,FS101639,51730,4267.73,8.25,Sugarcane,7468.53,234725.15
2024-04-01,2024,4,Kerala,IOC,FS101640,66535,5236.3,7.87,Molasses,9163.52,287996.5
2024-05-01,2024,5,Kerala,BPCL,FS101641,50462,2099.22,4.16,Broken Rice,3673.63,115457.1
2024-06-01,2024,6,Kerala,IOC,FS101642,71749,12226.03,17.04,Molasses,21395.55,672431.65
2024-07-01,2024,7,Kerala,IOC,FS101643,62512,8595.4,13.75,Molasses,15041.95,472747.0
2024-08-01,2024,8,Kerala,HPCL,FS101644,51481,3233.01,6.28,Sugarcane,5657.77,177815.55
2024-09-01,2024,9,Kerala,BPCL,FS101645,59638,6399.16,10.73,Broken Rice,11198.53,351953.8
2024-10-01,2024,10,Kerala,HPCL,FS101646,78601,16899.22,21.5,Broken Rice,29573.64,929457.1
2024-11-01,2024,11,Kerala,IOC,FS101647,11407,2452.51,21.5,Sugarcane,4291.89,134888.05
2024-12-01,2024,12,Kerala,IOC,FS101648,34505,1514.77,4.39,Broken Rice,2650.85,83312.35
2025-01-01,2025,1,Kerala,BPCL,FS101649,51169,8734.55,17.07,Molasses,15285.46,480400.25
2025-02-01,2025,2,Kerala,HPCL,FS101650,11880,2242.94,18.88,Molasses,3925.14,123361.7
2025-03-01,2025,3,Kerala,HPCL,FS101651,51539,8354.47,16.21,Molasses,14620.32,459495.85
2025-04-01,2025,4,Kerala,IOC,FS101652,68102,11938.28,17.53,Maize,20891.99,656605.4
2025-05-01,2025,5,Kerala,HPCL,FS101653,51333,4086.11,7.96,Sugarcane,7150.69,224736.05
2025-06-01,2025,6,Kerala,IOC,FS101654,27073,5612.23,20.73,Broken Rice,9821.4,308672.65
2025-07-01,2025,7,Kerala,BPCL,FS101655,64920,11049.38,17.02,Molasses,19336.41,607715.9
2025-08-01,2025,8,Kerala,HPCL,FS101656,32624,6263.81,19.2,Molasses,10961.67,344509.55
2025-09-01,2025,9,Kerala,IOC,FS101657,54705,8413.63,15.38,Maize,14723.85,462749.65
2025-10-01,2025,10,Kerala,HPCL,FS101658,22116,4390.03,19.85,Sugarcane,7682.55,241451.65
2025-11-01,2025,11,Kerala,BPCL,FS101659,38286,6516.28,17.02,Broken Rice,11403.49,358395.4
